waiting,UgxBgzcSdBVMF6QiWrt4AaABAg,0,0,none,2020-06-26T07:50:43Z
ga sabar bangett gilaa😍😍😍😍😍😍😍🖤🖤🖤🖤🖤🖤,UgzAj6D3LO8KAOOE3RN4AaABAg,0,0,none,2020-06-26T07:50:43Z
omg,Ugx-nPlg817d_WvKkQ94AaABAg,0,1,none,2020-06-26T07:50:42Z
YES BLACKPINK COMEBACK COME THRU,UgxfrNSE8OuP9oXYQUt4AaABAg,0,0,none,2020-06-26T07:50:42Z
I’ll be asleep by then,UgyERkUJGeWkdaySmQt4AaABAg,0,1,none,2020-06-26T07:50:42Z
omgggg,UgyTjZAIbLRgt796ZrF4AaABAg,0,0,none,2020-06-26T07:50:41Z
can wait,UgyAPKOSalEdwJIxgQV4AaABAg,0,0,none,2020-06-26T07:50:41Z
I can't wait ahahahhahahahahahh,UgxpzE3LX3Odel2UcV14AaABAg,0,0,none,2020-06-26T07:50:41Z
Omg,UgwTKWzFknCCUcMFG3V4AaABAg,0,1,none,2020-06-26T07:50:40Z
MY GİRLS,UgygXf2P55khJkv8k2N4AaABAg,0,0,none,2020-06-26T07:50:40Z
Aaaa😍❤❤❤❤❤❤❤❤❤,Ugy7uToZ9y1fwaJrng54AaABAg,0,0,none,2020-06-26T07:50:39Z
Çok güzel olucagina eminim,UgzlB_5b-6LvExoYb_t4AaABAg,0,0,none,2020-06-26T07:50:39Z
Como amo a estas chicas❤❤❤,Ugzkftnju5dZU8uWNsR4AaABAg,0,1,none,2020-06-26T07:50:39Z
1 hour and 8 minutes more,UgywuXnEC0JyA0zjNmh4AaABAg,0,12,none,2020-06-26T07:50:39Z
"Oh my God, Greek goddesses",UgxObAfyjf5H4TMxTEp4AaABAg,0,1,none,2020-06-26T07:50:38Z
foooooo!!!!!,Ugz8gko8oXm857QeHf94AaABAg,0,0,none,2020-06-26T07:50:38Z
واااااو متحمسةةةة,UgyN_HcpzIw7F8_LSrt4AaABAg,0,0,none,2020-06-26T07:50:37Z
"Blinks are waiting you, Blackpink. Love you 😊😘😍😍",UgxgmSdFEJ4vg06P2V94AaABAg,0,1,none,2020-06-26T07:50:35Z
QUEEN JENNIE OF KPOP ❤️❤️❤️❤️,UgwR2xnvEKfYK6n-KR14AaABAg,0,1,none,2020-06-26T07:50:34Z
やばすぎ,UgxkJtsrpCRehALULcp4AaABAg,0,0,none,2020-06-26T07:50:32Z
Omgg,Ugy_C-Qi1F0drcNP_hN4AaABAg,0,0,none,2020-06-26T07:50:31Z
❤️❤️❤️❤️❤️,UgyPQJMua26bglwcEZl4AaABAg,0,0,none,2020-06-26T07:50:30Z
Holy crappppp this comeback is going to be POWERFUL!!!,UgzPLXQAWRMTP_lobnd4AaABAg,0,0,none,2020-06-26T07:50:29Z
I LOVE U GUYS,Ugyg3X-vD7JCmJQGDrd4AaABAg,0,0,none,2020-06-26T07:50:29Z
기대된다 ♥,Ugx3Bt2qUn_5oeS_hp94AaABAg,0,0,none,2020-06-26T07:50:29Z
Queeeeens,UgyvokvxJ3eI1YJlFuB4AaABAg,0,0,none,2020-06-26T07:50:28Z
"*BLACKPINK's song comes a century later*

Me:  _now I can die peacefully_",UgzmS5m2ZK79GKsNzcJ4AaABAg,3,446,none,2020-06-26T09:47:45Z
i am dying,UgwnO4JNc3rwo1SgJux4AaABAg,0,0,none,2020-06-26T07:50:26Z
"Like 353,komen 7th",UgxWzOgXiFHzpqY59SZ4AaABAg,0,0,none,2020-06-26T07:50:26Z
"аоаоаоаоаоа ,наконец-то!!😻😻😻",UgzUFWGZChqFnyAzsCR4AaABAg,2,1,none,2020-06-26T07:50:25Z
